timestamp,value
2020-04-08,272.5294746265149
2020-04-09,272.8534987712188
2020-04-10,271.53934132510545
2020-04-11,268.4891834668708
2020-04-12,264.41694931886326
2020-04-13,260.71639674293334
2020-04-14,258.3633896576582
2020-04-15,257.09520254284075
2020-04-16,255.87485535181895
2020-04-17,253.41021828424726
2020-04-18,249.74679247484653
2020-04-19,245.66806197120266
2020-04-20,242.493951577027
2020-04-21,241.35544617833995
2020-04-22,241.7217925568143
2020-04-23,242.64060611687756
2020-04-24,242.56567261317306
2020-04-25,241.5975908075074
2020-04-26,240.31504867850575
2020-04-27,239.97285775083063
2020-04-28,241.5301117450317
2020-04-29,244.3094797434567
2020-04-30,247.20321456228817
2020-05-01,248.83450335980152
2020-05-02,249.10927362453992
2020-05-03,248.29899249155002
2020-05-04,248.1269352851003
2020-05-05,249.08111385419878
2020-05-06,250.597038346695
2020-05-07,251.87956703213865
2020-05-08,251.56405734630079
2020-05-09,249.28415885848085
2020-05-10,245.914953388056
2020-05-11,242.9560205791506
2020-05-12,241.00507437230235
2020-05-13,240.11004605228976
2020-05-14,238.89280866140194
2020-05-15,236.60235254461455
2020-05-16,232.6054879054407
2020-05-17,228.1877630151966
2020-05-18,224.63696751358012
2020-05-19,222.6543455644683
2020-05-20,222.35111895888582
2020-05-21,222.4094549396986
2020-05-22,221.50826270895288
2020-05-23,219.81078021747902
2020-05-24,217.81066149852577
2020-05-25,216.9039812813808
2020-05-26,217.71904124474608
2020-05-27,220.13512464642105
2020-05-28,222.90639361245888
2020-05-29,224.5765881498477
2020-05-30,224.88029212075244
2020-05-31,224.53967184041727
2020-06-01,224.70750937031542
2020-06-02,226.26480224284674
2020-06-03,228.7021018784389
2020-06-04,230.76319943187914
2020-06-05,231.44970971287242
2020-06-06,230.05567807796348
2020-06-07,227.56188630058747
2020-06-08,225.4645370190196
2020-06-09,224.24785698939698
2020-06-10,224.00180248496108
2020-06-11,223.36344526681114
2020-06-12,221.17518813920407
2020-06-13,217.531053192875
2020-06-14,213.0278715681118
2020-06-15,209.22813027545843
2020-06-16,207.02281025343856
2020-06-17,206.01387807127514
2020-06-18,205.34552790194425
2020-06-19,203.845126065038
2020-06-20,201.26741180103534
2020-06-21,198.48715848261148
2020-06-22,196.78098282069445
2020-06-23,196.95560641207888
2020-06-24,198.7561051246073
2020-06-25,200.86886480475593
2020-06-26,202.2436800052968
2020-06-27,202.25116820581522
2020-06-28,202.02012407191674
2020-06-29,202.2814275430246
2020-06-30,204.0435960654207
2020-07-01,206.95782180585493
2020-07-02,209.7846391086229
2020-07-03,211.06613093987127
2020-07-04,210.63872154078413
2020-07-05,209.12245956594515
2020-07-06,207.83072168368628
2020-07-07,207.56321630284324
2020-07-08,208.04582280171726
2020-07-09,208.2015912551771
2020-07-10,206.81512401885377
2020-07-11,203.54032468836638
2020-07-12,199.3163120135873
2020-07-13,195.7139201301066
2020-07-14,193.4306029040504
2020-07-15,192.25269022001237
2020-07-16,191.28298278947534
2020-07-17,189.25891373736127
2020-07-18,185.97017070856964
2020-07-19,182.48986785193793
2020-07-20,179.97861823900323
2020-07-21,179.36927064354
2020-07-22,180.34647114891902
2020-07-23,181.64021433358664
2020-07-24,182.3177105345235
2020-07-25,181.9580709868216
2020-07-26,181.19906929638577
2020-07-27,181.35253012919367
2020-07-28,183.32085670141913
2020-07-29,186.22854452553463
2020-07-30,189.3305581551227
2020-07-31,191.12892234329635
2020-08-01,191.27718956372516
2020-08-02,190.48391731430684
2020-08-03,190.1233466745054
2020-08-04,190.7242609372886
2020-08-05,192.1923780233457
2020-08-06,193.18861374122736
2020-08-07,192.61551469428449
2020-08-08,190.24375444441318
2020-08-09,186.52131751690925
2020-08-10,183.46630970807982
2020-08-11,181.38206767226248
2020-08-12,180.47152031488807
2020-08-13,179.49311049478447
2020-08-14,177.2099529171409
2020-08-15,173.54551380858072
2020-08-16,169.48261481337718
2020-08-17,166.38367580830922
2020-08-18,164.93956466563372
2020-08-19,165.17125776652756
2020-08-20,165.7647226032485
2020-08-21,165.5910568533006
2020-08-22,164.56039951974984
2020-08-23,163.0786744350364
2020-08-24,162.57343879152953
2020-08-25,164.10680722787762
2020-08-26,166.92354424600347
2020-08-27,170.0381677234982
2020-08-28,171.91022978744192
2020-08-29,172.43214756433932
2020-08-30,172.20884831647192
2020-08-31,172.4502844582696
2020-09-01,173.78377046948506
2020-09-02,176.11852897605232
2020-09-03,178.02648086232952
2020-09-04,178.34140831641773
2020-09-05,176.88525914393193
2020-09-06,174.1540467702645
2020-09-07,171.64735401576405
2020-09-08,170.4246783871906
2020-09-09,170.00796033277535
2020-09-10,169.22165265872164
2020-09-11,167.00900423424355
2020-09-12,163.4185557745918
2020-09-13,159.21246117104667
2020-09-14,155.56639427159743
2020-09-15,153.7246754835465
2020-09-16,153.27828344789748
2020-09-17,153.0570624035128
2020-09-18,152.16731439360905
2020-09-19,150.0244851575489
2020-09-20,147.93479418601544
2020-09-21,146.86295060511515
2020-09-22,147.5886938381213
2020-09-23,150.06617231042264
2020-09-24,152.57330337311322
2020-09-25,154.36448716927075
2020-09-26,154.84618759892183
2020-09-27,154.8042961862182
2020-09-28,155.2084679762549
2020-09-29,157.2658616534297
2020-09-30,160.13736417597576
2020-10-01,162.76203578715763
2020-10-02,164.00821503592118
2020-10-03,163.32428562596533
2020-10-04,161.5464406315897
2020-10-05,160.06285323356863
2020-10-06,159.5586365181724
2020-10-07,159.86592990510695
2020-10-08,159.79921775343607
2020-10-09,158.25100918809565
2020-10-10,154.79224313405177
2020-10-11,150.8140010986753
2020-10-12,147.0275397856602
2020-10-13,145.00563087213456
2020-10-14,144.2010494295662
2020-10-15,143.5238600353981
2020-10-16,141.8982725935987
2020-10-17,139.19710732787294
2020-10-18,136.1880173120804
2020-10-19,134.25945698410644
2020-10-20,134.31259818623224
2020-10-21,135.8832856113467
2020-10-22,137.84376344732868
2020-10-23,139.13938756336137
2020-10-24,139.1842799313542
2020-10-25,138.88950919694884
2020-10-26,139.3935087095549
2020-10-27,141.39488728451778
2020-10-28,144.6621078561677
2020-10-29,147.89239407595016
2020-10-30,149.69722686056
2020-10-31,149.75417065331084
2020-11-01,148.87335292877472
2020-11-02,148.32059258337736
2020-11-03,148.67097741930488
2020-11-04,149.91657382274127
2020-11-05,150.6351184952659
2020-11-06,149.7992258020467
2020-11-07,147.18515457560852
2020-11-08,143.51535586213907
2020-11-09,140.25718608819443
2020-11-10,138.3167278835992
2020-11-11,137.37605019208164
2020-11-12,136.53464370532322
2020-11-13,134.52597605577594
2020-11-14,131.3101232729348
2020-11-15,127.64527711427267
2020-11-16,124.99473993604165
2020-11-17,124.20652972338428
2020-11-18,124.91787001215555
2020-11-19,126.2820633750376
2020-11-20,126.60498979233712
2020-11-21,126.02180400975136
2020-11-22,125.29468981066604
2020-11-23,125.41087478740977
2020-11-24,127.26417659515843
2020-11-25,130.4833003672857
2020-11-26,133.76305062629356
2020-11-27,135.85511001396688
2020-11-28,136.48292413690282
2020-11-29,136.195226959114
2020-11-30,136.42634841708124
2020-12-01,137.66423820383315
2020-12-02,139.72529030311185
2020-12-03,141.4318126265361
2020-12-04,141.53972135076017
2020-12-05,139.66114641354662
2020-12-06,136.75137553983092
2020-12-07,134.18477679098496
2020-12-08,132.7104378865442
2020-12-09,132.12101927198947
2020-12-10,131.3952279578328
2020-12-11,129.43645832123144
2020-12-12,125.89224635298275
2020-12-13,121.87349290228808
2020-12-14,118.72036944164904
2020-12-15,117.2852164227044
2020-12-16,117.35529134043547
2020-12-17,117.83786561283196
2020-12-18,117.47151985184105
2020-12-19,116.05355159805421
2020-12-20,114.47671654841818
2020-12-21,113.91476366956005
2020-12-22,115.29996312349044
2020-12-23,118.12671454512916
2020-12-24,121.25643246219491
2020-12-25,123.30037736900842
2020-12-26,124.09373480394716
2020-12-27,124.21898637559254
2020-12-28,124.77607259897152
2020-12-29,126.7332751440936
2020-12-30,129.60195545435943
2020-12-31,132.07885597918622
2021-01-01,133.08762561140568
2021-01-02,132.1726160519569
2021-01-03,130.1863352803751
2021-01-04,128.3730588493951
2021-01-05,127.69781658162125
2021-01-06,127.80734816933622
2021-01-07,127.61807266825052
2021-01-08,125.92418579642593
2021-01-09,122.67054350928828
2021-01-10,118.46886514362055
2021-01-11,115.1506432992948
2021-01-12,113.2771377045929
2021-01-13,112.89563762373618
2021-01-14,112.52279979589443
2021-01-15,111.44761569441019
2021-01-16,109.29823268301145
2021-01-17,106.82481878186664
2021-01-18,105.59763747086957
2021-01-19,106.1838152390347
2021-01-20,108.42226565147942
2021-01-21,111.00530250895093
2021-01-22,112.80481184339973
2021-01-23,113.27192223938637
2021-01-24,113.23527043080423
2021-01-25,114.00522344206885
2021-01-26,116.33104990181693
2021-01-27,119.58535477040687
2021-01-28,122.91208842615347
2021-01-29,124.61627608517362
2021-01-30,124.47956273347427
2021-01-31,123.33314095826184
2021-02-01,122.64205674802736
2021-02-02,122.75982899648403
2021-02-03,123.76345597855014
2021-02-04,124.1441956198407
2021-02-05,123.16233532799001
2021-02-06,120.36988218614577
2021-02-07,116.64094798221133
2021-02-08,113.36275781024005
2021-02-09,111.54247953168137
2021-02-10,110.76350207035333
2021-02-11,110.20817755992692
2021-02-12,108.62201808302454
2021-02-13,105.83304116516413
2021-02-14,102.70755922782499
2021-02-15,100.51434690809293
2021-02-16,100.2784123728444
2021-02-17,101.81766488741215
2021-02-18,103.6057135025834
2021-02-19,104.62717745969141
2021-02-20,104.72987682223726
2021-02-21,104.31916373055473
2021-02-22,104.9457426040816
2021-02-23,107.11159605095679
2021-02-24,110.70303739624411
2021-02-25,114.18154691523576
2021-02-26,116.30877404769768
2021-02-27,116.95319854870752
2021-02-28,116.61194957401811
2021-03-01,116.65382979135732
2021-03-02,117.63465602498646
2021-03-03,119.57852152668264
2021-03-04,121.02580314296122
2021-03-05,120.703484012994
2021-03-06,118.66885859044625
2021-03-07,115.53271916765081
2021-03-08,112.85852635683888
2021-03-09,111.35858057861178
2021-03-10,110.85023476078248
2021-03-11,110.14236770395702
2021-03-12,108.40816969346477
2021-03-13,105.07039597456638
2021-03-14,101.39321087687237
2021-03-15,98.72691853591766
2021-03-16,97.79528626966646
2021-03-17,98.37880009964368
2021-03-18,99.29907190625138
2021-03-19,99.67918086870527
2021-03-20,98.86797884025829
2021-03-21,97.98046211136203
2021-03-22,98.01302583316722
2021-03-23,99.79049052282268
2021-03-24,103.09094022337514
2021-03-25,106.52258538066405
2021-03-26,108.9467218694999
2021-03-27,109.90564150243785
2021-03-28,109.97431265020612
2021-03-29,110.69219902433704
2021-03-30,112.49727240891916
2021-03-31,115.19561039623129
2021-04-01,117.56487660988984
2021-04-02,118.26231266192539
2021-04-03,117.12930396665055
2021-04-04,114.853903790087
2021-04-05,113.00863447012654
2021-04-06,112.00054846743653
2021-04-07,111.90686624752509
2021-04-08,111.64072839123081
2021-04-09,109.95935633005666
2021-04-10,106.73171899825861
2021-04-11,102.89982394858957
2021-04-12,99.77965313038078
2021-04-13,98.23595945475874
2021-04-14,98.19076083319389
2021-04-15,98.4896563422341
2021-04-16,97.87519460317532
2021-04-17,96.35078897144248
2021-04-18,94.71435728145438
2021-04-19,94.03782739835985
2021-04-20,95.13863119524174
2021-04-21,97.9333795933787
2021-04-22,101.0003729497384
2021-04-23,103.30043343402838
2021-04-24,104.07562931562929
2021-04-25,104.3258366421908
2021-04-26,105.2524840617839
2021-04-27,107.56738114980907
2021-04-28,111.00702570471807
2021-04-29,114.05329368244581
2021-04-30,115.61399717672808
2021-05-01,115.40200399697454
2021-05-02,114.06237407526696
2021-05-03,113.10372021107273
2021-05-04,113.0019841858629
2021-05-05,113.65985540577854
2021-05-06,114.06010842665442
2021-05-07,112.81557676267082
2021-05-08,109.87106969892668
2021-05-09,106.26350563380598
2021-05-10,103.05208967782059
2021-05-11,101.28135781917014
2021-05-12,100.90211663533782
2021-05-13,100.62602952934215
2021-05-14,99.44026758304146
2021-05-15,97.25382231776744
2021-05-16,94.72813819083694
2021-05-17,93.05899684326265
2021-05-18,93.55826654321568
2021-05-19,95.51290270859234
2021-05-20,97.95405265790336
2021-05-21,99.58478787337775
2021-05-22,100.0657154168263
2021-05-23,100.2112921724041
2021-05-24,101.10047976163811
2021-05-25,103.64985987635295
2021-05-26,107.30760500270495
2021-05-27,110.88308199335064
2021-05-28,113.08133016418635
2021-05-29,113.60637716648066
2021-05-30,113.20525612090054
2021-05-31,113.00175519796912
2021-06-01,113.79167822650672
2021-06-02,115.45418556895407
2021-06-03,116.66279748405621
2021-06-04,116.12663959815204
2021-06-05,113.97738374262802
2021-06-06,110.68095385674248
2021-06-07,107.90504053982411
2021-06-08,106.29329098541436
2021-06-09,105.7847558949668
2021-06-10,105.33916893486423
2021-06-11,103.88389364093878
2021-06-12,101.06690108039653
2021-06-13,97.78656843573583
2021-06-14,95.62181976073086
2021-06-15,95.11369586899892
2021-06-16,96.3954770563849
2021-06-17,97.97689320126516
2021-06-18,98.90269885602198
2021-06-19,98.78488337395652
2021-06-20,98.31376359872674
2021-06-21,98.89206387550017
2021-06-22,101.24328524476657
2021-06-23,104.80303849834617
2021-06-24,108.60544757053921
2021-06-25,111.06348738980833
2021-06-26,112.14562411788884
2021-06-27,112.36116347572259
2021-06-28,112.73401020540392
2021-06-29,114.53174631013482
2021-06-30,117.11541876931061
2021-07-01,119.17772964931662
2021-07-02,119.69763207171493
2021-07-03,118.23913338185093
2021-07-04,115.79681604898296
2021-07-05,113.58480856864075
2021-07-06,112.59657866107166
2021-07-07,112.4190874729231
2021-07-08,112.11566000621738
2021-07-09,110.50426197605755
2021-07-10,107.46027025885398
2021-07-11,103.86223818161582
2021-07-12,101.13601425983063
2021-07-13,100.05483955624898
2021-07-14,100.55423470500043
2021-07-15,101.48786784191682
2021-07-16,101.51219310585252
2021-07-17,100.50524734794399
2021-07-18,99.41772805492162
2021-07-19,99.24448636914089
2021-07-20,100.91898255353107
2021-07-21,104.2307431615293
2021-07-22,107.70675693812674
2021-07-23,110.30416324198387
2021-07-24,111.4686883971946
2021-07-25,112.04617129555625
2021-07-26,113.03785697508259
2021-07-27,115.36223453154813
2021-07-28,118.68891853383293
2021-07-29,121.4883602373299
2021-07-30,123.00820171522061
2021-07-31,122.55052969161208
2021-08-01,120.8675221631586
2021-08-02,119.64889704074825
2021-08-03,119.31351589328307
2021-08-04,119.78168385907895
2021-08-05,120.0171545811662
2021-08-06,118.84975689801185
2021-08-07,115.85197769916586
2021-08-08,112.21964355107997
2021-08-09,109.20405922248183
2021-08-10,107.76547838583268
2021-08-11,107.78766426790253
2021-08-12,107.90041051886668
2021-08-13,107.29318009838022
2021-08-14,105.5243194429453
2021-08-15,103.5949625593695
2021-08-16,102.70060832721799
2021-08-17,103.75364886932533
2021-08-18,106.2892451422128
2021-08-19,109.29472096339732
2021-08-20,111.40206511564978
2021-08-21,112.36218638447325
2021-08-22,112.86298063823969
2021-08-23,114.08799360646861
2021-08-24,116.68034567703263
2021-08-25,120.53484672676319
2021-08-26,124.14829738080108
2021-08-27,126.25797582429867
2021-08-28,126.69686130670746
2021-08-29,125.90010822476133
2021-08-30,125.4521303941535
2021-08-31,126.03661997630144
2021-09-01,127.55636737852592
2021-09-02,128.45663528559814
2021-09-03,127.80952484559211
2021-09-04,125.42361843247586
2021-09-05,122.04232450015829
2021-09-06,119.38754868279469
2021-09-07,117.81779809416281
2021-09-08,117.54235283155286
2021-09-09,117.3915848653731
2021-09-10,116.20005376302588
2021-09-11,113.79851342467512
2021-09-12,111.03245476114829
2021-09-13,109.41415243054165
2021-09-14,109.68921930620488
2021-09-15,111.48105204862505
2021-09-16,113.74875713331645
2021-09-17,115.1390410026977
2021-09-18,115.5228389824484
2021-09-19,115.64709065283519
2021-09-20,116.64956399049281
2021-09-21,119.34292970280995
2021-09-22,123.11537676851425
2021-09-23,127.19025738908665
2021-09-24,129.7533218601927
2021-09-25,130.74327594766254
2021-09-26,130.80907555777594
2021-09-27,131.20265537988737
2021-09-28,132.84406072721362
2021-09-29,135.08788485204207
2021-09-30,136.8683838736317
2021-10-01,137.1066670487121
2021-10-02,135.5112322811151
2021-10-03,132.93813185280308
2021-10-04,130.499017130993
2021-10-05,129.30754631816615
2021-10-06,129.2428297549733
2021-10-07,129.0250267864488
2021-10-08,127.51189458403904
2021-10-09,124.87668630415136
2021-10-10,121.62683327232992
2021-10-11,119.34450623910311
2021-10-12,118.8685308019668
2021-10-13,119.85676308852572
2021-10-14,121.22899957672546
2021-10-15,121.88831057524378
2021-10-16,121.741870305446
2021-10-17,121.04993940562122
2021-10-18,121.5153923854579
2021-10-19,123.77627825778383
2021-10-20,127.48653780728048
2021-10-21,131.34832803616206
2021-10-22,134.12117272401946
2021-10-23,135.45054143935073
2021-10-24,136.06196128901195
2021-10-25,137.09982546000427
2021-10-26,139.36814300070415
2021-10-27,142.54057554922892
2021-10-28,145.27747926701647
2021-10-29,146.52927442747554
2021-10-30,145.58443794149815
2021-10-31,143.9483730273126
2021-11-01,142.37270247310568
2021-11-02,141.71511577821738
2021-11-03,142.16471814322068
2021-11-04,142.27145735239424
2021-11-05,140.9745971478054
2021-11-06,138.20387664385564
2021-11-07,134.73358682131413
2021-11-08,132.16939126704958
2021-11-09,131.06926843179664
2021-11-10,131.4631294999759
2021-11-11,132.13949253029384
2021-11-12,131.95383807285134
2021-11-13,130.84032251123847
2021-11-14,129.53048229614348
2021-11-15,129.17447262224016
2021-11-16,130.88673291872803
2021-11-17,134.01253547531832
2021-11-18,137.50606940163397
2021-11-19,140.14203739201568
2021-11-20,141.4218637356318
2021-11-21,142.11418421347406
2021-11-22,143.57822757398205
2021-11-23,146.2336502994418
2021-11-24,150.08764930327172
2021-11-25,153.60076628260833
2021-11-26,155.56963254024234
2021-11-27,155.77063929229888
2021-11-28,154.79389579662833
2021-11-29,154.22556448027947
2021-11-30,154.52865709119322
2021-12-01,155.63411788681836
2021-12-02,156.4585616810018
2021-12-03,155.61649116276126
2021-12-04,153.10371084417537
2021-12-05,149.78951797126678
2021-12-06,147.15544467320356
2021-12-07,145.7891986592615
2021-12-08,145.93937327834138
2021-12-09,145.92571397161714
2021-12-10,145.37423038800412
2021-12-11,143.41806431375096
2021-12-12,141.24783170321996
2021-12-13,140.14167926761317
2021-12-14,141.0100748870988
2021-12-15,143.4235531019271
2021-12-16,146.33357402119265
2021-12-17,148.34011895202275
2021-12-18,149.25643004338346
2021-12-19,149.75068548039624
2021-12-20,151.11917998627263
2021-12-21,154.05172712350844
2021-12-22,158.0446084885446
2021-12-23,162.06762012458836
2021-12-24,164.8238715519895
2021-12-25,165.72375900491554
2021-12-26,165.6582873927918
2021-12-27,165.89763103524115
2021-12-28,167.1979350740147
2021-12-29,169.1822309696671
2021-12-30,170.7663128916174
2021-12-31,170.81990212496285
2022-01-01,168.9212970941282
2022-01-02,166.17449768247548
2022-01-03,163.65138142618264
2022-01-04,162.66291172510776
2022-01-05,162.59862987412086
2022-01-06,162.55334754347425
2022-01-07,161.47062394280277
2022-01-08,159.09718867753358
2022-01-09,156.26250277024195
2022-01-10,154.29784642622545
2022-01-11,154.35279302377558
2022-01-12,156.00754011743246
2022-01-13,158.09874856376382
2022-01-14,159.4411736124356
2022-01-15,159.64622624973305
2022-01-16,159.68612260521485
2022-01-17,160.61352250609394
2022-01-18,163.32239471415636
2022-01-19,167.34155003697992
2022-01-20,171.51750130263045
2022-01-21,174.47238850226023
2022-01-22,175.9103402463443
2022-01-23,176.60176713452017
2022-01-24,177.4901224859686
2022-01-25,179.80321017614995
2022-01-26,182.6312310579957
2022-01-27,185.13712372480356
2022-01-28,185.99615688903734
2022-01-29,185.08434813515697
2022-01-30,182.96370466829723
2022-01-31,181.21869292114266
2022-02-01,180.70619378490218
2022-02-02,180.8615634357717
2022-02-03,181.03624353942806
2022-02-04,179.78969700310748
2022-02-05,177.20290114553288
2022-02-06,174.11240612278874
2022-02-07,171.6449432998223
2022-02-08,171.14651120818982
2022-02-09,171.97513355892843
2022-02-10,173.1759744631898
2022-02-11,173.74025725763374
2022-02-12,173.23017624703385
2022-02-13,172.4687578569242
2022-02-14,172.68637890179747
2022-02-15,174.90453192149852
2022-02-16,178.60877154529726
2022-02-17,182.55657486272307
2022-02-18,185.5327725210637
2022-02-19,187.07665252828178
2022-02-20,187.9155822120069
2022-02-21,189.4805204989447
2022-02-22,192.26371884525275
2022-02-23,195.95543777717035
2022-02-24,199.3529560390583
2022-02-25,201.1581170950426
2022-02-26,201.0749454358793
2022-02-27,199.8979431898748
2022-02-28,198.88866129191211
2022-03-01,199.118071983865
2022-03-02,200.03283263913207
2022-03-03,200.63909442972064
2022-03-04,199.7323848263307
2022-03-05,197.26883155939242
2022-03-06,194.15989016443197
2022-03-07,191.54504950976593
2022-03-08,190.58204563917454
2022-03-09,190.90756339588165
2022-03-10,191.52470251713694
2022-03-11,191.33651597681805
2022-03-12,189.94240007887282
2022-03-13,188.41581960692943
2022-03-14,187.9208114575184
2022-03-15,189.36004706074075
2022-03-16,192.39928735598193
2022-03-17,195.83932139874352
2022-03-18,198.36706587035582
2022-03-19,199.80718885375558
2022-03-20,200.5793852484762
2022-03-21,202.24080059342816
2022-03-22,205.32446739032775
2022-03-23,209.6037153249756
2022-03-24,213.55034322668624
2022-03-25,216.16889630611112
2022-03-26,216.8287434974276
2022-03-27,216.67215019800992
2022-03-28,216.69884466910028
2022-03-29,217.68967018821047
2022-03-30,219.51483918170476
2022-03-31,220.79805258027537
2022-04-01,220.7027714511471
2022-04-02,218.76456490734083
2022-04-03,215.74045702450096
2022-04-04,213.32298595774418
2022-04-05,212.38400625891975
2022-04-06,212.5358616991088
2022-04-07,212.6691535328205
2022-04-08,211.91499396058438
2022-04-09,209.95322999301817
2022-04-10,207.604755958369
2022-04-11,206.36464641536074
2022-04-12,206.9849110430437
2022-04-13,209.23539116806214
2022-04-14,211.94736355761515
2022-04-15,213.87631252314603
2022-04-16,214.7698442481019
2022-04-17,215.1434622968031
2022-04-18,216.65599386480207
2022-04-19,219.65752068467495
2022-04-20,223.99752681451736
2022-04-21,228.36752084772192
2022-04-22,231.34508615404354
2022-04-23,232.843740488469
2022-04-24,233.34800338694947
2022-04-25,234.21002077668118
2022-04-26,236.1373606302107
2022-04-27,238.9469839606783
2022-04-28,241.06099491940617
2022-04-29,241.7248711395652
2022-04-30,240.49686448975856
2022-05-01,238.24690692058084
2022-05-02,236.32012734219572
2022-05-03,235.7021542923774
2022-05-04,236.00614212057698
2022-05-05,236.1101256502484
2022-05-06,235.12512113753104
2022-05-07,232.8429718252968
2022-05-08,229.9707688466259
2022-05-09,228.12134251175027
2022-05-10,227.98622914826214
2022-05-11,229.34464763129856
2022-05-12,231.3598192713199
2022-05-13,232.4934307543357
2022-05-14,232.46256288075944
2022-05-15,232.32759340592358
2022-05-16,233.2489891903986
2022-05-17,235.9342073516385
2022-05-18,240.06956078287527
2022-05-19,244.4360562836968
2022-05-20,247.54100846298897
2022-05-21,249.25796952418588
2022-05-22,250.2346329911221
2022-05-23,251.750450196564
2022-05-24,254.48212894119413
2022-05-25,258.12498193102
2022-05-26,261.1843475629358
2022-05-27,262.80526417562834
2022-05-28,262.4761652871144
2022-05-29,261.1332173483891
2022-05-30,260.03674483477437
2022-05-31,259.81224185119186
2022-06-01,260.59738055079873
2022-06-02,261.20223743954745
2022-06-03,260.35906730702266
2022-06-04,258.035102844522
2022-06-05,254.93831202285372
2022-06-06,252.6038131403388
2022-06-07,252.01201725367392
2022-06-08,252.83498692425522
2022-06-09,253.9444330361515
2022-06-10,254.25565436296745
2022-06-11,253.55988225903187
2022-06-12,252.62447834760454
2022-06-13,252.7846869622366
2022-06-14,254.78351849159907
2022-06-15,258.3361958412102
2022-06-16,262.2721461263327
2022-06-17,265.3268148419311
2022-06-18,266.9388037865083
2022-06-19,268.15066618720846
2022-06-20,269.92059414319743
2022-06-21,273.1291407069687
2022-06-22,277.38077511605485
2022-06-23,281.26066617311074
2022-06-24,283.6874316896158
2022-06-25,284.2063398341378
2022-06-26,283.8337641537491
2022-06-27,283.5716373383762
2022-06-28,284.4260649341808
2022-06-29,285.84486512609686
2022-06-30,287.03706873609326
2022-07-01,286.704177531474
2022-07-02,284.71300657298127
2022-07-03,281.7425846533232
2022-07-04,279.4390952519249
2022-07-05,278.60361495237237
2022-07-06,279.0009640253999
2022-07-07,279.5674887612838
2022-07-08,279.2791120692348
2022-07-09,277.86119502788364
2022-07-10,276.0213415938428
2022-07-11,275.415573705661
2022-07-12,276.61511204063413
2022-07-13,279.56518716849473
2022-07-14,282.70224958185247
2022-07-15,285.22646147722605
2022-07-16,286.60777554906366
2022-07-17,287.6071422924687
2022-07-18,289.29873975440495
2022-07-19,292.608577058729
2022-07-20,297.24417476164973
2022-07-21,301.50262870067303
